411;131;400
381;269;361
60;63;87
45;60;75
349;207;109
162;430;91
229;101;301
330;398;211
134;459;78
425;431;243
8;15;17
161;146;222
417;72;73
143;255;6
135;180;225
206;305;427
366;231;74
35;120;125
148;354;179
153;421;385
290;207;386
80;84;116
77;142;258
83;484;229
75;180;195
62;451;297
40;198;202
63;47;308
80;84;116
396;24;12
368;326;383
370;447;291
411;482;264
210;185;321
90;11;277
88;105;137
415;455;315
41;44;281
109;252;254
470;165;310
99;399;321
285;341;192
443;81;261
84;187;205
327;326;74
300;385;293
212;382;325
391;123;120
370;72;370
226;155;345
443;499;374
232;173;140
51;125;245
233;484;430
75;9;195
373;363;329
62;243;423
86;431;369
201;1;234
492;27;412
407;404;15
42;144;150
31;196;83
419;264;399
149;437;321
342;17;376
23;183;448
28;70;32
125;154;493
400;101;62
480;402;154
420;114;374
40;198;202
346;298;68
28;96;100
13;84;85
64;175;143
471;408;432
249;259;458
301;412;365
375;282;210
50;120;130
458;78;329
129;184;64
26;78;181
119;120;169
483;78;452
386;224;454
31;159;451
61;116;279
40;198;202
212;484;165
28;264;104
209;291;204
437;166;431
205;81;306
145;240;410
57;180;411
112;484;242
227;129;455
5;12;13
132;176;220
312;42;351
448;375;203
307;251;493
456;34;90
326;76;368
196;313;90
36;485;300
196;10;472
461;343;159
79;219;283
374;126;9
126;495;423
38;179;384
380;393;316
319;499;126
311;97;134
163;217;387
141;194;291
371;92;31
434;440;384
56;105;119
101;436;122
215;266;332
356;363;108
484;200;496
257;487;83
108;144;180
40;198;202
394;62;128
404;125;88
10;225;187
190;175;191
70;168;182
4;493;311
484;21;306
411;74;359
151;173;83
184;425;237
39;80;89
465;207;395
447;122;160
229;198;192
166;41;99
369;446;449
79;71;205
259;299;483
263;137;232
84;370;351
94;336;138
430;178;76
85;258;429
87;99;198
115;144;88
284;367;364
75;238;240
95;455;475
93;77;448
301;291;321
342;39;110
243;257;471
487;290;124
370;42;189
205;77;50
35;262;284
365;116;438
394;412;31
74;323;93
21;28;35
480;338;307
39;80;89
258;398;191
346;436;468
21;28;35
43;263;52
3;64;99
479;340;469
311;409;278
65;411;251
460;7;161
20;21;29
225;185;160
40;42;58
38;127;381
92;305;162
327;71;115
15;260;360
44;117;125
78;160;178
306;302;202
71;374;416
149;254;165
174;156;261
141;405;490
298;18;258
136;333;500
124;428;324
403;16;491
248;353;253
338;148;249
117;161;449
189;428;254
39;110;394
346;186;354
114;152;190
401;119;179
72;154;170
493;287;158
217;269;132
341;487;312
474;74;475
188;93;271
401;500;211
13;54;442
56;105;119
48;273;474
456;137;72
7;145;317
145;154;35
337;447;53
80;84;116
126;168;210
230;110;316
374;448;244
177;446;409
60;63;87
245;499;71
46;43;263
379;471;45
441;151;41
49;318;385
41;118;387
37;376;166
185;178;101
439;199;346
418;487;324
123;432;304
25;430;382
485;223;101
132;300;33
373;428;248
125;412;2
470;221;421
300;296;366
355;496;216
301;378;394
57;176;185
351;33;394
233;114;376
166;249;1
63;332;155
247;465;223
53;210;236
78;31;341
385;295;278
152;287;43
318;122;123
265;220;14
24;163;103
453;170;82
179;120;55
470;188;129
354;238;349
472;495;83
466;225;407
410;28;319
358;64;71
50;120;130
345;18;186
123;224;100
266;403;291
95;490;34
360;246;187
392;491;275
48;64;80
382;6;47
219;297;430
457;41;2
33;494;135
56;455;81
232;15;341
468;332;62
413;450;484
398;354;315
344;180;264
86;454;377
132;186;14
479;149;436
28;320;366
443;3;126
137;145;115
281;225;208
123;164;205
134;27;178
392;121;34
446;210;195
379;367;183
394;264;479
114;101;139
344;230;58
122;291;42
138;486;453
402;287;168
170;27;196
95;77;276
144;192;240
139;340;445
419;300;376
199;237;476
339;358;453
11;16;101
280;7;56
342;322;91
47;49;481
176;455;2
132;152;148
204;413;479
324;368;358
344;43;192
439;123;485
9;249;330
475;384;370
56;192;200
281;140;215
35;312;27
90;140;19
265;98;217
263;278;16
384;388;30
108;144;180
318;321;126
332;344;352
438;121;307
490;35;461
7;24;25
417;124;48
149;27;325
266;258;499
62;368;267
16;63;65
307;285;288
278;64;363
485;343;77
369;333;141
483;5;211
50;274;115
67;124;280
138;431;148
397;435;89
161;28;38
78;104;130
429;437;35
273;67;202
90;382;134
199;118;15
131;39;77
412;180;225
168;412;289
327;274;363
410;424;378
152;365;194
66;345;201
214;397;335
423;439;402
398;176;149
223;260;31
15;36;39
93;284;64
86;315;384
135;153;305
125;21;441
72;154;170
435;299;302
43;482;252
87;350;264
175;128;493
342;394;257
272;344;487
449;405;471
113;257;295
169;25;459
215;166;97
226;217;474
99;168;195
19;28;343
145;360;412
342;307;356
83;65;20
480;152;426
348;282;244
58;335;447
32;442;245
120;160;200
169;190;104
458;354;60
81;365;292
130;230;372
15;72;348
52;165;173
60;91;109
53;140;400
59;98;262
34;375;250
120;126;174
326;94;349
92;349;32
380;215;371
176;359;185
399;351;297
180;189;261
46;62;297
377;160;75
102;63;297
499;245;323
288;337;67
44;244;82
360;238;269
143;16;224
40;96;104
456;331;499
124;128;210
62;160;486
306;214;358
139;357;97
122;86;260
130;43;479
263;336;359
112;370;223
257;427;44
28;45;53
423;121;47
262;140;112
80;192;208
145;96;319
223;308;164
92;337;398
31;176;164
484;388;409
134;261;473
93;274;364
298;145;330
142;190;402
66;112;130
269;406;468
337;17;191
153;445;186
282;247;243
96;223;252
153;190;471
270;366;478
479;70;197
15;90;106
368;481;379
196;452;346
301;199;173
304;32;226
36;105;111
155;349;439
410;341;444
90;120;150
377;99;231
498;159;425
253;323;300
285;10;250
42;144;150
281;121;354
59;497;42
33;180;183
154;245;125
418;214;433
66;125;343
296;73;451
456;97;395
48;90;102
134;186;335
141;353;356
369;219;296
306;266;490
57;150;69
381;492;383
140;113;34
333;344;354
496;405;417
6;460;260
252;75;331
210;478;231
73;89;424
313;232;112
436;449;264
21;72;75
498;104;353
60;144;156
334;103;184
47;276;131
155;257;325
125;407;370
5;211;455
251;101;36
166;98;79
222;326;280
121;105;460
133;142;48
196;488;96
15;36;39
474;204;170
60;144;156
415;71;332
377;298;145
451;304;28
164;469;393
313;135;164
90;13;82
200;232;444
423;374;432
425;449;392
483;294;442
108;437;488
434;108;311
456;361;56
278;479;5
36;48;60
462;329;143
46;422;24
316;183;403
60;91;109
8;390;16
211;100;258
91;363;107
248;230;409
39;12;87
265;364;166
301;83;86
15;466;315
12;199;464
45;108;117
410;262;160
419;394;461
453;264;14
121;113;496
276;161;1
174;80;220
328;240;452
221;452;331
30;40;50
55;229;178
231;24;426
460;321;140
429;349;496
185;120;363
219;360;416
365;420;28
99;132;165
324;395;208
273;210;321
287;177;111
139;385;317
80;84;116
119;120;169
11;60;61
30;40;50
287;96;429
89;437;403
462;423;77
80;308;439
405;98;80
225;485;286
60;404;233
27;37;283
130;136;232
61;16;449
9;40;41
334;123;475
316;358;430
363;81;129
87;432;442
87;498;237
155;79;187
303;79;38
379;288;213
463;146;257
396;240;364
89;282;134
68;201;168
21;155;150
8;242;67
417;207;119
95;406;426
381;22;435
433;74;3
218;451;281
253;132;316
214;179;232
44;434;442
471;405;138
334;102;51
287;183;104
118;60;384
345;444;191
114;152;190
382;232;203
322;235;241
423;88;170
287;449;143
116;206;191
72;135;153
200;118;459
447;6;328
84;187;205
276;239;68
421;231;300
177;106;27
331;150;374
474;22;234
134;359;357
148;167;104
15;36;39
330;476;4
68;186;65
59;170;201
60;80;100
42;359;457
440;212;189
227;367;1
417;103;19
244;277;185
172;373;430
370;205;320
1;351;1
477;327;281
144;314;304
232;341;56
6;8;10
28;195;197
418;402;381
360;78;374
289;132;405
74;94;128
333;11;189
155;402;328
132;176;220
41;431;244
92;184;115
94;330;182
202;357;133
241;490;450
118;253;425
32;60;68
359;105;211
16;175;307
269;5;364
374;410;279
75;100;125
327;245;247
74;166;97
474;25;218
27;304;123
188;123;40
60;63;87
44;410;313
306;275;117
301;290;490
239;481;223
55;101;15
202;352;159
366;67;118
195;44;480
